,feature,importance
147,balance_of_contacts__weekday__night__call__max,-0.1830957505622346
148,balance_of_contacts__weekday__night__text__mean,-0.021088184911655365
149,balance_of_contacts__weekday__night__text__std,0.24159027165812028
150,balance_of_contacts__weekday__night__text__median,-0.1128333999930907
151,balance_of_contacts__weekday__night__text__kurtosis,-0.1632451295162989
152,balance_of_contacts__weekday__night__text__min,-0.09456848996569811
153,balance_of_contacts__weekend__allday__call__std,-0.045874847475789016
154,balance_of_contacts__weekend__allday__call__skewness,0.024272723844592742
155,balance_of_contacts__weekend__allday__call__kurtosis,0.1749698071087111
156,balance_of_contacts__weekend__allday__text__std,0.06698669735287877
157,balance_of_contacts__weekend__allday__text__median,-0.03771847988780153
158,balance_of_contacts__weekend__allday__text__kurtosis,0.2650319102816153
159,balance_of_contacts__weekend__day__call__std,-0.18023913216858267
160,balance_of_contacts__weekend__day__call__kurtosis,-0.022159973476162265
161,balance_of_contacts__weekend__day__call__min,-0.001707849674077709
162,balance_of_contacts__weekend__day__text__mean,0.2749076024960813
163,balance_of_contacts__weekend__day__text__std,0.11531749614450211
164,balance_of_contacts__weekend__day__text__median,-0.007669381351336569
165,balance_of_contacts__weekend__day__text__min,0.060959335852318365
166,balance_of_contacts__weekend__day__text__max,-0.17021647618859062
167,balance_of_contacts__weekend__night__call__mean,0.11388209736356242
168,balance_of_contacts__weekend__night__call__std,0.13826021175452377
169,balance_of_contacts__weekend__night__call__skewness,-0.23467029618725524
170,balance_of_contacts__weekend__night__call__kurtosis,0.14727837995746265
171,balance_of_contacts__weekend__night__text__median,0.05628632717043238
172,balance_of_contacts__weekend__night__text__skewness,-0.036137652797032994
173,balance_of_contacts__weekend__night__text__kurtosis,-0.0538373234108901
174,balance_of_contacts__weekend__night__text__min,0.17442943241723022
175,interactions_per_contact__allweek__allday__call__skewness,-0.07639400990681908
176,interactions_per_contact__allweek__allday__text__skewness,0.030516374005980975
177,interactions_per_contact__allweek__allday__text__kurtosis,-0.027127856074563007
178,interactions_per_contact__allweek__allday__text__min,-0.10968375059139894
179,interactions_per_contact__allweek__day__call__std,-0.19430503973957383
180,interactions_per_contact__allweek__day__call__median,-0.09380053743576715
181,interactions_per_contact__allweek__day__text__mean,0.08302171417188176
182,interactions_per_contact__allweek__day__text__std,0.07455343359270547
183,interactions_per_contact__allweek__day__text__median,0.015913137906212235
184,interactions_per_contact__allweek__day__text__max,-0.027909465171930836
185,interactions_per_contact__allweek__night__call__std,0.08644032432051502
186,interactions_per_contact__allweek__night__call__skewness,-0.19660147925107566
187,interactions_per_contact__allweek__night__call__kurtosis,0.09572471405924603
188,interactions_per_contact__allweek__night__text__mean,-0.15747892439765765
189,interactions_per_contact__allweek__night__text__median,-0.07856587953747969
190,interactions_per_contact__allweek__night__text__min,0.007866116802752685
191,interactions_per_contact__allweek__night__text__max,0.2907787248607221
192,interactions_per_contact__weekday__allday__call__skewness,-0.1096028176377108
193,interactions_per_contact__weekday__allday__call__kurtosis,-0.13790836779556118
194,interactions_per_contact__weekday__allday__call__max,-0.2723379901938017
195,interactions_per_contact__weekday__allday__text__std,-0.27346141276841796
196,interactions_per_contact__weekday__allday__text__kurtosis,0.005362606639203199
197,interactions_per_contact__weekday__allday__text__max,-0.13237754605978339
198,interactions_per_contact__weekday__day__call__mean,0.12284155411850181
199,interactions_per_contact__weekday__day__call__std,0.13753033239198098
200,interactions_per_contact__weekday__day__call__kurtosis,0.07745737656760768
201,interactions_per_contact__weekday__day__text__median,-0.05326685500060161
202,interactions_per_contact__weekday__day__text__kurtosis,0.0034196245877745027
203,interactions_per_contact__weekday__day__text__min,-0.0021358056089313816
204,interactions_per_contact__weekday__night__call__mean,0.16064858629644724
205,interactions_per_contact__weekday__night__call__std,0.17917490326054875
206,interactions_per_contact__weekday__night__call__median,0.08001337544679146
207,interactions_per_contact__weekday__night__call__skewness,0.22269628069880484
208,interactions_per_contact__weekday__night__text__mean,0.17340476905358762
209,interactions_per_contact__weekday__night__text__std,0.18506209848295102
210,interactions_per_contact__weekday__night__text__skewness,0.12170279674076698
211,interactions_per_contact__weekend__allday__call__mean,0.04173408588461657
212,interactions_per_contact__weekend__allday__call__std,0.07493539174596915
213,interactions_per_contact__weekend__allday__call__skewness,-0.16015763372344424
214,interactions_per_contact__weekend__allday__call__kurtosis,0.00769104433717502
215,interactions_per_contact__weekend__allday__call__max,0.23942881383402326
216,interactions_per_contact__weekend__allday__text__median,-0.09426689831307135
217,interactions_per_contact__weekend__allday__text__skewness,0.20098274280445125
218,interactions_per_contact__weekend__day__call__mean,-0.05394654208511202
219,interactions_per_contact__weekend__day__call__std,0.16155420717531702
220,interactions_per_contact__weekend__day__call__kurtosis,-0.07764019983981453
221,interactions_per_contact__weekend__day__call__min,-0.0024954359353401012
222,interactions_per_contact__weekend__day__text__std,-0.0041386731213957535
223,interactions_per_contact__weekend__day__text__skewness,0.0036167570876702816
224,interactions_per_contact__weekend__day__text__min,0.2500882922432382
225,interactions_per_contact__weekend__day__text__max,0.30158812980753613
226,interactions_per_contact__weekend__night__call__mean,-0.013500270597460593
227,interactions_per_contact__weekend__night__call__std,-0.23018525260230766
228,interactions_per_contact__weekend__night__call__min,0.04562199885940842
229,interactions_per_contact__weekend__night__call__max,0.22202750419262682
230,interactions_per_contact__weekend__night__text__median,0.05494062056271902
231,interevent_time__allweek__allday__call__median,-0.06832184801816854
232,interevent_time__allweek__allday__call__kurtosis,0.03434334934687373
233,interevent_time__allweek__allday__call__min,-0.21279812030638487
234,interevent_time__allweek__allday__text__median,-0.004822061510185326
235,interevent_time__allweek__allday__text__skewness,-0.13234468123140666
236,interevent_time__allweek__allday__text__kurtosis,-0.0685429369667646
237,interevent_time__allweek__day__call__skewness,-0.08723890809064097
238,interevent_time__allweek__day__call__kurtosis,-0.1639940719675737
