,feature,importance
231,interevent_time__allweek__allday__call__median,0.06577922366958337
232,interevent_time__allweek__allday__call__kurtosis,-0.07194726695619821
233,interevent_time__allweek__allday__call__min,-0.0012934023767713345
234,interevent_time__allweek__allday__text__median,-0.040247834967545665
235,interevent_time__allweek__allday__text__skewness,-0.0909611344084571
236,interevent_time__allweek__allday__text__kurtosis,-0.07985501364354945
237,interevent_time__allweek__day__call__skewness,0.059010157045029196
238,interevent_time__allweek__day__call__kurtosis,0.08447225632481926
239,interevent_time__allweek__day__call__max,-0.041533967474842795
240,interevent_time__allweek__day__text__mean,-0.2406080033108038
241,interevent_time__allweek__day__text__skewness,0.14682635884795717
242,interevent_time__allweek__day__text__kurtosis,0.15729326043190978
243,interevent_time__allweek__day__text__min,0.11935211031404878
244,interevent_time__allweek__night__call__mean,0.3361514978077161
245,interevent_time__allweek__night__call__kurtosis,0.12806924019759924
246,interevent_time__allweek__night__text__mean,-0.17153063945791935
247,interevent_time__allweek__night__text__median,-0.007332149293522228
248,interevent_time__allweek__night__text__kurtosis,-0.10113830206470312
249,interevent_time__allweek__night__text__max,-0.13820684800457425
250,interevent_time__weekday__allday__call__skewness,0.17720017579922212
251,interevent_time__weekday__allday__call__max,0.00013803903401250227
252,interevent_time__weekday__allday__text__mean,0.1611381568597648
253,interevent_time__weekday__allday__text__std,0.06478168055499456
254,interevent_time__weekday__allday__text__skewness,0.13473361064252679
255,interevent_time__weekday__allday__text__kurtosis,0.12949838269331904
256,interevent_time__weekday__day__call__mean,-0.050526720301653665
257,interevent_time__weekday__day__call__kurtosis,-0.17591519030947547
258,interevent_time__weekday__day__call__min,0.20015208229597412
259,interevent_time__weekday__day__text__mean,-0.15729334963263536
260,interevent_time__weekday__day__text__kurtosis,-0.1411411612545493
261,interevent_time__weekday__day__text__min,0.22323305422040438
262,interevent_time__weekday__night__call__median,0.0576381273998263
263,interevent_time__weekday__night__call__kurtosis,-0.16288567799112466
264,interevent_time__weekday__night__call__min,-0.021425522960507915
265,interevent_time__weekday__night__call__max,0.20683019130516792
266,interevent_time__weekday__night__text__median,0.06989932233912609
267,interevent_time__weekday__night__text__kurtosis,0.14707587775424238
268,interevent_time__weekday__night__text__min,-0.0778016015658122
269,interevent_time__weekday__night__text__max,0.16111774952503172
270,interevent_time__weekend__allday__call__median,-0.14940274887159402
271,interevent_time__weekend__allday__call__skewness,-0.11533778640204125
272,interevent_time__weekend__allday__text__skewness,-0.2431071694449205
273,interevent_time__weekend__allday__text__kurtosis,0.12285891524424179
274,interevent_time__weekend__day__call__mean,0.11784650548464892
275,interevent_time__weekend__day__text__mean,-0.015236418562116877
276,interevent_time__weekend__day__text__std,0.15134507918887138
277,interevent_time__weekend__day__text__median,0.046625867007748435
278,interevent_time__weekend__day__text__skewness,0.26313015200248724
279,interevent_time__weekend__day__text__kurtosis,-0.042439014087778726
280,interevent_time__weekend__day__text__min,0.009578672809748346
281,interevent_time__weekend__night__call__std,0.052616874296389324
282,interevent_time__weekend__night__call__skewness,0.1916075216492843
283,interevent_time__weekend__night__call__max,0.13182503009882887
284,interevent_time__weekend__night__text__median,-0.20056737595607843
285,interevent_time__weekend__night__text__max,0.16197270390468216
286,percent_pareto_interactions__allweek__allday__text,0.012122645450379912
287,percent_pareto_interactions__allweek__day__call,0.20548395778131986
288,percent_pareto_interactions__allweek__night__call,0.0893876759490568
289,percent_pareto_interactions__allweek__night__text,0.13593430345847501
290,percent_pareto_interactions__weekday__night__call,-0.11139588272083109
291,percent_pareto_interactions__weekday__night__text,-0.06908014493877344
292,percent_pareto_interactions__weekend__day__call,0.13608677215568768
293,percent_pareto_interactions__weekend__day__text,-0.18589350730684345
294,percent_pareto_interactions__weekend__night__call,-0.0907820039664078
295,percent_pareto_interactions__weekend__night__text,0.1133751939180384
